customer_id,R_score,F_score,M_score,rfm_score,persona
0864-FVJNJ,3,5,5,355,Loyal Customers
7356-IWLFW,3,4,4,344,Loyal Customers
9541-PWTWO,4,4,4,444,Champions
3967-VQOGC,5,5,3,553,Potential Loyalists
7872-RDDLZ,3,5,4,354,Loyal Customers
9250-WYPLL,1,1,2,112,Lost Customers
6308-CQRBU,4,5,5,455,Champions
2754-XBHTB,1,2,2,122,Lost Customers
1597-LHYNC,2,3,4,234,At Risk
0186-CAERR,3,5,5,355,Loyal Customers
3043-SUDUA,4,3,2,432,Potential Loyalists
5442-BHQNG,1,1,1,111,Lost Customers
2169-RRLFW,5,5,3,553,Potential Loyalists
5872-OEQNH,3,4,4,344,Loyal Customers
3162-KKZXO,2,4,5,245,At Risk
7055-VKGDA,3,4,5,345,Loyal Customers
0754-UKWQP,1,1,1,111,Lost Customers
8873-GLDMH,1,1,2,112,Lost Customers
5696-JVVQY,5,4,4,544,Champions
8946-BFWSG,5,5,3,553,Potential Loyalists
7493-TPUWZ,1,1,1,111,Lost Customers
0547-HURJB,4,2,1,421,About to Sleep
8904-OPDCK,3,4,3,343,Potential Loyalists
8845-LWKGE,4,3,3,433,Potential Loyalists
1577-HKTFG,4,3,2,432,Potential Loyalists
8752-STIVR,1,1,2,112,Lost Customers
0691-NIKRI,3,3,4,334,Loyal Customers
5022-JNQEQ,2,2,2,222,Lost Customers
4558-FANTW,3,2,3,323,About to Sleep
3249-VHRIP,4,5,4,454,Champions
3736-BLEPA,3,3,4,334,Loyal Customers
4701-LKOZD,5,5,5,555,Champions
6603-QWSPR,4,4,5,445,Champions
9921-QFQUL,2,3,4,234,At Risk
1929-ZCBHE,4,4,3,443,Potential Loyalists
4378-MYPGO,4,5,5,455,Champions
8651-ENBZX,2,4,5,245,At Risk
4129-LYCOI,4,5,5,455,Champions
7798-JVXYM,2,2,2,222,Lost Customers
8647-SDTWQ,2,4,4,244,At Risk
2696-ECXKC,3,4,5,345,Loyal Customers
2081-KJSQF,2,1,1,211,Lost Customers
7623-TRNQN,2,1,1,211,Lost Customers
3323-CPBWR,2,3,4,234,At Risk
9330-IJWIO,1,2,3,123,Lost Customers
3384-CTMSF,1,4,5,145,At Risk
0902-RFHOF,5,3,2,532,Potential Loyalists
9286-DOJGF,2,3,4,234,At Risk
6048-QBXKL,2,1,1,211,Lost Customers
9661-MHUMO,2,1,1,211,Lost Customers
7718-RXDGG,2,2,3,223,Lost Customers
1025-FALIX,2,3,3,233,At Risk
3451-VAWLI,5,3,2,532,Potential Loyalists
3407-QGWLG,3,1,1,311,About to Sleep
1842-EZJMK,2,4,5,245,At Risk
2347-WKKAE,2,4,4,244,At Risk
8735-DCXNF,3,2,2,322,About to Sleep
3214-IYUUQ,4,5,5,455,Champions
1936-UAFEH,4,5,5,455,Champions
3587-PMCOY,2,2,3,223,Lost Customers
8079-XRJRS,4,5,5,455,Champions
1027-LKKQQ,5,5,5,555,Champions
7148-XZPHA,3,4,4,344,Loyal Customers
8073-IJDCM,2,1,1,211,Lost Customers
5309-TAIKL,3,2,2,322,About to Sleep
6856-RAURS,1,1,1,111,Lost Customers
8778-LMWTJ,2,2,2,222,Lost Customers
9717-IOAAF,5,3,2,532,Potential Loyalists
8884-ADFVN,1,2,2,122,Lost Customers
2845-KDHVX,5,5,4,554,Champions
0848-SOMKO,5,5,4,554,Champions
2720-WGKHP,1,1,1,111,Lost Customers
6734-FQAJX,4,5,5,455,Champions
2869-ADAWR,2,4,4,244,At Risk
1535-VTJOQ,5,3,2,532,Potential Loyalists
6368-TZZDT,5,1,1,511,About to Sleep
0943-ZQPXH,2,4,4,244,At Risk
1293-BSEUN,5,5,3,553,Potential Loyalists
9894-EZEWG,1,1,1,111,Lost Customers
1302-TPUBN,5,5,3,553,Potential Loyalists
7851-FLGGQ,1,1,1,111,Lost Customers
0637-UBJRP,2,2,3,223,Lost Customers
0940-OUQEC,2,2,2,222,Lost Customers
2378-VTKDH,2,5,5,255,At Risk
0927-CNGRH,3,1,1,311,About to Sleep
8608-OZTLB,4,3,4,434,Loyal Customers
2335-GSODA,5,3,2,532,Potential Loyalists
1952-DVVSW,4,2,1,421,About to Sleep
0702-PGIBZ,1,1,2,112,Lost Customers
6656-GULJQ,5,5,5,555,Champions
9853-JFZDU,4,3,3,433,Potential Loyalists
1963-VAUKV,3,1,1,311,About to Sleep
3777-XROBG,5,4,3,543,Potential Loyalists
6994-FGRHH,3,5,5,355,Loyal Customers
4000-VGMQP,4,3,4,434,Loyal Customers
3999-WRNGR,3,4,4,344,Loyal Customers
3466-RITXD,2,3,4,234,At Risk
2680-XKKNJ,4,2,2,422,About to Sleep
3058-HJCUY,2,4,4,244,At Risk
2974-GGUXS,2,3,4,234,At Risk
7994-XIRTR,4,4,4,444,Champions
3259-FDWOY,4,5,5,455,Champions
2101-RANCD,2,4,4,244,At Risk
7921-BEPCI,5,5,4,554,Champions
0807-ZABDG,3,1,1,311,About to Sleep
8510-TMWYB,5,4,4,544,Champions
3258-ZKPAI,4,5,5,455,Champions
1428-IEDPR,3,4,5,345,Loyal Customers
5298-GSTLM,3,4,5,345,Loyal Customers
4450-YOOHP,2,3,3,233,At Risk
6728-CZFEI,4,2,2,422,About to Sleep
5748-RNCJT,4,5,5,455,Champions
3653-NCRDJ,5,4,2,542,Potential Loyalists
6121-TNHBO,5,5,5,555,Champions
5119-NZPTV,1,1,1,111,Lost Customers
6519-ZHPXP,4,5,5,455,Champions
7739-LAXOG,2,3,4,234,At Risk
3472-QPRCH,5,3,3,533,Potential Loyalists
8224-UAXBZ,4,4,4,444,Champions
9610-WCESF,5,5,4,554,Champions
9776-CLUJA,2,4,4,244,At Risk
2486-WYVVE,3,3,4,334,Loyal Customers
3865-ZYKAD,3,5,5,355,Loyal Customers
1422-DGUBX,3,3,4,334,Loyal Customers
2999-AANRQ,5,3,3,533,Potential Loyalists
8668-KNZTI,4,4,4,444,Champions
0480-KYJVA,5,5,3,553,Potential Loyalists
6034-ZRYCV,4,5,4,454,Champions
9746-YKGXB,4,4,4,444,Champions
3926-YZVVX,4,4,3,443,Potential Loyalists
6000-UKLWI,5,4,2,542,Potential Loyalists
2079-FBMZK,1,1,2,112,Lost Customers
6332-FBZRI,5,5,5,555,Champions
2096-XOTMO,4,2,2,422,About to Sleep
3266-FTKHB,5,2,2,522,About to Sleep
8221-EQDGL,4,3,4,434,Loyal Customers
2346-LOCWC,5,4,3,543,Potential Loyalists
6608-QQLVK,1,1,1,111,Lost Customers
0298-XACET,5,4,4,544,Champions
7560-QJAVJ,5,5,5,555,Champions
2995-YWTCD,5,2,2,522,About to Sleep
3551-HUAZH,1,1,1,111,Lost Customers
9137-UIYPG,2,3,4,234,At Risk
2809-ZMYOQ,1,3,4,134,At Risk
5084-OOVCJ,4,2,2,422,About to Sleep
0254-WWRKD,5,5,4,554,Champions
7727-SHVZV,4,2,1,421,About to Sleep
6302-JGYRJ,4,3,4,434,Loyal Customers
5339-PXDVH,1,1,2,112,Lost Customers
2205-LPVGL,4,4,5,445,Champions
8782-NUUOL,4,4,5,445,Champions
3685-YLCMQ,2,4,5,245,At Risk
7601-WFVZV,3,1,1,311,About to Sleep
4609-KNNWG,5,3,2,532,Potential Loyalists
4868-AADLV,3,5,5,355,Loyal Customers
9529-OFXHY,2,2,3,223,Lost Customers
8634-MPHTR,1,4,5,145,At Risk
2669-QVCRG,3,4,4,344,Loyal Customers
2478-EEWWM,2,4,4,244,At Risk
9174-IHETN,4,4,4,444,Champions
2233-TXSIU,4,2,2,422,About to Sleep
9644-UMGQA,2,1,2,212,Lost Customers
3256-EZDBI,3,4,3,343,Potential Loyalists
8761-NSOBC,2,4,4,244,At Risk
0419-YAAPX,2,4,4,244,At Risk
8413-VONUO,1,1,1,111,Lost Customers
0872-CASZJ,4,4,4,444,Champions
4726-DLWQN,3,4,4,344,Loyal Customers
8164-OCKUJ,5,4,3,543,Potential Loyalists
3094-JOJAI,2,2,3,223,Lost Customers
9494-MRNYX,1,2,2,122,Lost Customers
2599-CZABP,3,2,2,322,About to Sleep
7945-PRBVF,5,3,2,532,Potential Loyalists
4544-RXFMG,3,2,2,322,About to Sleep
0859-YGKFW,5,2,2,522,About to Sleep
1150-FTQGN,4,4,5,445,Champions
9223-UCPVT,1,1,1,111,Lost Customers
7196-LIWRH,5,1,1,511,About to Sleep
5448-VWNAM,3,2,3,323,About to Sleep
1177-XZBJL,5,4,4,544,Champions
3518-FSTWG,4,5,5,455,Champions
9330-VOFSZ,4,4,5,445,Champions
4351-QLCSU,1,1,1,111,Lost Customers
0939-EREMR,3,2,2,322,About to Sleep
9389-ACWBI,2,1,2,212,Lost Customers
5419-JPRRN,1,1,1,111,Lost Customers
3644-QXEHN,1,2,3,123,Lost Customers
2911-IJORQ,4,3,4,434,Loyal Customers
5921-NGYRH,3,5,5,355,Loyal Customers
2100-BDNSN,2,1,2,212,Lost Customers
5998-DZLYR,4,5,5,455,Champions
0488-GSLFR,1,1,1,111,Lost Customers
9318-NKNFC,2,1,1,211,Lost Customers
3985-HOYPM,5,3,2,532,Potential Loyalists
9728-FTTVZ,1,1,1,111,Lost Customers
9548-LERKT,5,3,2,532,Potential Loyalists
6576-FBXOJ,3,2,2,322,About to Sleep
4310-KEDTB,3,3,2,332,Potential Loyalists
7254-IQWOZ,1,1,1,111,Lost Customers
2474-BRUCM,2,3,4,234,At Risk
4062-HBMOS,1,4,5,145,At Risk
0742-NXBGR,1,1,1,111,Lost Customers
2676-ISHSF,3,1,1,311,About to Sleep
9236-NDUCW,5,3,2,532,Potential Loyalists
4753-PADAS,3,5,5,355,Loyal Customers
6103-QCKFX,4,4,4,444,Champions
7781-EWARA,4,5,4,454,Champions
6110-OHIHY,1,1,2,112,Lost Customers
7018-FPXHH,5,4,4,544,Champions
5889-LFOLL,1,2,3,123,Lost Customers
5708-EVONK,3,4,5,345,Loyal Customers
8708-XPXHZ,1,4,4,144,At Risk
0616-ATFGB,1,1,1,111,Lost Customers
0572-ZJKLT,4,4,5,445,Champions
5135-RDDQL,5,5,4,554,Champions
1353-LJWEM,3,2,2,322,About to Sleep
1794-SWWKL,3,2,2,322,About to Sleep
6166-YIPFO,4,5,5,455,Champions
7016-BPGEU,3,3,2,332,Potential Loyalists
6876-ADESB,2,1,1,211,Lost Customers
9332-GYWLO,2,1,2,212,Lost Customers
1963-SVUCV,1,1,1,111,Lost Customers
4184-VODJZ,3,5,5,355,Loyal Customers
0220-EBGCE,1,1,1,111,Lost Customers
1092-WPIVQ,5,2,2,522,About to Sleep
7233-IOQNP,4,4,3,443,Potential Loyalists
2834-JKOOW,4,2,2,422,About to Sleep
2754-VDLTR,1,2,2,122,Lost Customers
2400-FEQME,5,4,3,543,Potential Loyalists
3190-XFANI,3,4,5,345,Loyal Customers
7551-DACSP,3,1,2,312,About to Sleep
4957-SREEC,5,5,3,553,Potential Loyalists
7235-NXZCP,1,1,1,111,Lost Customers
0230-UBYPQ,4,5,4,454,Champions
4923-ADWXJ,3,3,3,333,Potential Loyalists
1763-KUAAW,4,2,2,422,About to Sleep
1104-TNLZA,1,3,4,134,At Risk
5195-KPUNQ,4,4,5,445,Champions
0520-FDVVT,3,3,4,334,Loyal Customers
3439-GVUSX,1,1,1,111,Lost Customers
1444-VVSGW,4,5,5,455,Champions
5712-PTIWW,1,1,1,111,Lost Customers
5949-HGVJL,3,3,3,333,Potential Loyalists
5203-XEHAX,4,3,4,434,Loyal Customers
1635-HDGFT,5,2,2,522,About to Sleep
3315-TOTBP,2,2,3,223,Lost Customers
8050-XGRVL,5,5,4,554,Champions
6661-HBGWL,2,4,4,244,At Risk
1518-VOWAV,2,2,2,222,Lost Customers
9828-QHFBK,3,3,3,333,Potential Loyalists
3908-MKIMJ,5,5,4,554,Champions
5012-YSPJJ,4,3,3,433,Potential Loyalists
5909-ECHUI,1,1,1,111,Lost Customers
1309-BXVOQ,1,3,4,134,At Risk
6728-VOIFY,3,5,5,355,Loyal Customers
9317-WZPGV,1,1,1,111,Lost Customers
4891-NLUBA,5,5,4,554,Champions
2856-HYAPG,1,1,1,111,Lost Customers
8969-PRHFK,4,2,2,422,About to Sleep
0661-KQHNK,4,1,1,411,About to Sleep
8709-KRDVL,1,3,4,134,At Risk
4488-PSYCG,4,2,2,422,About to Sleep
1427-VERSM,2,4,5,245,At Risk
9801-NOSHQ,5,3,2,532,Potential Loyalists
6339-YPSAH,1,2,2,122,Lost Customers
3621-CEOVK,1,2,3,123,Lost Customers
6906-ANDWJ,2,2,3,223,Lost Customers
2159-TURXX,3,1,1,311,About to Sleep
1548-FEHVL,2,5,5,255,At Risk
3795-CAWEX,4,5,5,455,Champions
6215-NQCPY,1,2,3,123,Lost Customers
5647-URDKA,5,2,1,521,About to Sleep
2229-DPMBI,5,2,1,521,About to Sleep
9626-WEQRM,2,1,1,211,Lost Customers
2188-SXWVT,4,3,3,433,Potential Loyalists
6258-PVZWJ,5,5,5,555,Champions
1094-BKOSX,4,4,4,444,Champions
6969-MVBAI,1,2,2,122,Lost Customers
2978-XXSOG,3,3,3,333,Potential Loyalists
2342-CKIAO,3,1,1,311,About to Sleep
6953-PBDIN,5,5,5,555,Champions
3898-BSJYF,4,2,2,422,About to Sleep
3938-YFPXD,5,5,5,555,Champions
7696-AMHOD,4,4,4,444,Champions
2453-SAFNS,4,4,4,444,Champions
9558-IHEZX,4,5,5,455,Champions
9617-UDPEU,4,3,2,432,Potential Loyalists
6340-DACFT,5,4,3,543,Potential Loyalists
4955-VCWBI,5,4,2,542,Potential Loyalists
6813-GZQCG,5,4,3,543,Potential Loyalists
7426-GSWPO,2,5,5,255,At Risk
3389-KTRXV,5,3,2,532,Potential Loyalists
3118-UHVVQ,5,5,3,553,Potential Loyalists
1031-IIDEO,1,1,1,111,Lost Customers
5832-XKAES,1,1,1,111,Lost Customers
3205-MXZRA,4,3,3,433,Potential Loyalists
4701-AHWMW,3,4,4,344,Loyal Customers
8317-BVKSO,3,2,2,322,About to Sleep
5702-KVQRD,5,5,5,555,Champions
0083-PIVIK,4,5,5,455,Champions
9210-IAHGH,2,2,2,222,Lost Customers
6169-PGNCD,5,4,4,544,Champions
0023-XUOPT,1,2,3,123,Lost Customers
4592-IWTJI,2,1,1,211,Lost Customers
4909-JOUPP,4,5,5,455,Champions
4657-FWVFY,2,3,4,234,At Risk
2257-BOVXD,2,2,3,223,Lost Customers
7729-JTEEC,2,1,1,211,Lost Customers
7632-MNYOY,3,5,5,355,Loyal Customers
6518-LGAOV,1,3,4,134,At Risk
7242-QZLXF,1,1,1,111,Lost Customers
4576-CSAJH,4,3,3,433,Potential Loyalists
1000-AJSLD,2,1,1,211,Lost Customers
9696-RMYBA,1,1,2,112,Lost Customers
8690-UPCZI,4,3,3,433,Potential Loyalists
1062-LHZOD,1,1,1,111,Lost Customers
9770-LXDBK,3,1,1,311,About to Sleep
4086-WITJG,5,5,3,553,Potential Loyalists
8344-WFMFH,3,2,2,322,About to Sleep
9600-NAXZN,1,4,5,145,At Risk
8822-KNBHV,4,4,4,444,Champions
8404-FYDIB,2,3,4,234,At Risk
2791-SFVEW,4,2,1,421,About to Sleep
6457-USBER,1,1,1,111,Lost Customers
6762-NSODU,5,4,3,543,Potential Loyalists
4662-EKDPQ,1,1,1,111,Lost Customers
9248-OJYKK,1,1,1,111,Lost Customers
9888-ZCUMM,5,5,4,554,Champions
3398-FSHON,1,2,3,123,Lost Customers
3319-DWOEP,1,1,2,112,Lost Customers
1074-WVEVG,5,4,3,543,Potential Loyalists
9979-RGMZT,2,2,2,222,Lost Customers
6437-UDQJM,4,5,5,455,Champions
1226-IENZN,1,2,3,123,Lost Customers
2108-GLPQB,3,3,3,333,Potential Loyalists
9259-PACGQ,4,3,4,434,Loyal Customers
4415-IJZTP,1,1,1,111,Lost Customers
1465-VINDH,1,2,3,123,Lost Customers
5474-LAMUQ,5,3,2,532,Potential Loyalists
3468-DRVQJ,3,2,2,322,About to Sleep
1122-YJBCS,5,5,4,554,Champions
4990-ALDGW,5,4,3,543,Potential Loyalists
4816-OKWNX,3,4,5,345,Loyal Customers
3315-IKYZQ,4,3,3,433,Potential Loyalists
2810-FTLEM,3,2,2,322,About to Sleep
4747-LCAQL,3,3,3,333,Potential Loyalists
3411-WLRSQ,1,1,1,111,Lost Customers
0898-XCGTF,3,5,5,355,Loyal Customers
8006-PYCSW,3,1,1,311,About to Sleep
8249-THVEC,5,4,3,543,Potential Loyalists
8722-PRFDV,5,5,5,555,Champions
2164-SOQXL,4,2,2,422,About to Sleep
4020-KIUDI,4,1,1,411,About to Sleep
5850-BDWCY,3,1,1,311,About to Sleep
2038-YSEZE,4,3,3,433,Potential Loyalists
0827-ITJPH,5,3,2,532,Potential Loyalists
8799-OXZMD,3,3,2,332,Potential Loyalists
1925-TIBLE,1,2,2,122,Lost Customers
1705-GUHPV,5,5,3,553,Potential Loyalists
4779-ZGICK,5,4,3,543,Potential Loyalists
0048-PIHNL,5,4,2,542,Potential Loyalists
0818-OCPZO,2,3,4,234,At Risk
3967-KXAPS,5,5,5,555,Champions
1447-GIQMR,1,1,1,111,Lost Customers
3704-IEAXF,5,5,4,554,Champions
6810-VCAEX,4,4,3,443,Potential Loyalists
0674-EYYZV,1,1,1,111,Lost Customers
4480-MBMLB,2,3,4,234,At Risk
1395-OFUWC,3,4,3,343,Potential Loyalists
0822-QGCXA,2,3,4,234,At Risk
0872-NXJYS,1,2,2,122,Lost Customers
2832-KJCRD,1,3,4,134,At Risk
3588-WSTTJ,1,3,4,134,At Risk
4075-WKNIU,1,1,1,111,Lost Customers
5090-EMGTC,4,4,5,445,Champions
2346-CZYIL,5,3,2,532,Potential Loyalists
3798-EPWRR,2,1,1,211,Lost Customers
6258-NGCNG,3,2,1,321,About to Sleep
4186-ZBUEW,4,3,4,434,Loyal Customers
5274-XHAKY,3,4,4,344,Loyal Customers
1442-BQPVU,2,2,2,222,Lost Customers
3978-YNKDD,5,2,2,522,About to Sleep
4940-KHCWD,5,4,4,544,Champions
9412-ARGBX,4,4,5,445,Champions
1389-CXMLU,1,1,2,112,Lost Customers
9589-ABEPT,4,5,5,455,Champions
9388-ZEYVT,4,4,3,443,Potential Loyalists
0305-SQECB,4,2,2,422,About to Sleep
7605-SNLQG,3,4,4,344,Loyal Customers
4670-TABXH,4,5,5,455,Champions
5561-NWEVX,1,1,1,111,Lost Customers
0064-SUDOG,5,2,1,521,About to Sleep
8561-NMTBD,3,5,5,355,Loyal Customers
5161-XEUVX,4,3,4,434,Loyal Customers
8292-FRFZQ,4,3,3,433,Potential Loyalists
8591-NXRCV,3,4,4,344,Loyal Customers
7895-VONWT,2,3,3,233,At Risk
4526-RMTLL,4,2,2,422,About to Sleep
6253-GNHWH,5,5,5,555,Champions
4566-NECEV,1,1,2,112,Lost Customers
8080-POTJR,3,3,4,334,Loyal Customers
6906-MPARY,3,3,4,334,Loyal Customers
3662-FXJFO,5,4,3,543,Potential Loyalists
8107-RZLNV,4,5,5,455,Champions
0516-OOHAR,3,3,4,334,Loyal Customers
2027-CWDNU,2,2,3,223,Lost Customers
2737-WFVYW,1,1,1,111,Lost Customers
9912-OMZDS,2,4,5,245,At Risk
3733-ZEECP,3,3,3,333,Potential Loyalists
7878-RTCZG,3,1,1,311,About to Sleep
2452-MRMZF,5,5,3,553,Potential Loyalists
2272-QAGFO,1,2,3,123,Lost Customers
7103-IPXPJ,3,4,5,345,Loyal Customers
4342-HFXWS,5,4,4,544,Champions
3545-CNWRG,2,4,5,245,At Risk
1785-BPHTP,2,3,4,234,At Risk
4989-LIXVT,2,5,5,255,At Risk
7315-WYOAW,1,2,3,123,Lost Customers
1173-XZPYF,1,2,3,123,Lost Customers
9850-OWRHQ,1,1,1,111,Lost Customers
3768-NLUBH,2,4,5,245,At Risk
8676-TRMJS,1,1,1,111,Lost Customers
2509-TFPJU,5,5,3,553,Potential Loyalists
9530-GRMJG,4,5,5,455,Champions
6898-RBTLU,5,4,4,544,Champions
5481-NTDOH,3,5,5,355,Loyal Customers
2068-WWXQZ,5,4,2,542,Potential Loyalists
7359-SSBJK,5,5,5,555,Champions
2061-VVFST,4,3,2,432,Potential Loyalists
0685-MLYYM,1,1,1,111,Lost Customers
0749-IRGQE,2,2,2,222,Lost Customers
2380-DAMQP,4,5,5,455,Champions
2256-YLYLP,5,5,5,555,Champions
1272-ILHFG,4,2,2,422,About to Sleep
0164-XAIRP,5,3,2,532,Potential Loyalists
5666-CYCYZ,1,3,4,134,At Risk
4011-ARPHK,4,3,3,433,Potential Loyalists
8182-PNAGI,3,2,2,322,About to Sleep
6365-HITVU,5,5,5,555,Champions
7558-IMLMT,5,5,3,553,Potential Loyalists
9488-FYQAU,4,5,5,455,Champions
3590-TCXTB,3,1,1,311,About to Sleep
6994-KERXL,2,1,1,211,Lost Customers
7957-RYHQD,3,3,4,334,Loyal Customers
2180-DXNEG,1,2,3,123,Lost Customers
1960-UOTYM,5,4,4,544,Champions
2740-JFBOK,3,2,1,321,About to Sleep
6500-JVEGC,4,5,5,455,Champions
5515-AKOAJ,2,4,5,245,At Risk
8976-OQHGT,3,1,1,311,About to Sleep
5245-VDBUR,4,4,3,443,Potential Loyalists
6230-BSUXY,1,1,1,111,Lost Customers
8469-SNFFH,5,5,5,555,Champions
2144-ESWKO,4,4,3,443,Potential Loyalists
1241-FPMOF,5,4,3,543,Potential Loyalists
9928-BZVLZ,4,2,2,422,About to Sleep
4114-QMKVN,4,4,4,444,Champions
2775-SEFEE,2,1,1,211,Lost Customers
9003-CPATH,2,4,4,244,At Risk
1754-GKYPY,1,3,3,133,At Risk
5294-CDGWY,4,4,4,444,Champions
7956-XQWGU,4,3,2,432,Potential Loyalists
1591-MQJTP,3,4,5,345,Loyal Customers
5295-PCJOO,2,1,1,211,Lost Customers
2369-FEVNO,2,1,1,211,Lost Customers
9863-JZAIC,3,3,3,333,Potential Loyalists
7471-MQPOS,4,5,5,455,Champions
7660-HDPJV,1,1,1,111,Lost Customers
5115-SQAAU,5,5,3,553,Potential Loyalists
9845-QOMAD,4,2,2,422,About to Sleep
7672-VFMXZ,4,4,4,444,Champions
9739-JLPQJ,5,5,5,555,Champions
9916-AYHTC,5,4,2,542,Potential Loyalists
3855-ONCAR,1,1,2,112,Lost Customers
1488-SYSFC,4,3,2,432,Potential Loyalists
7931-PXHFC,4,3,4,434,Loyal Customers
3990-QYKBE,1,3,4,134,At Risk
0970-QXPXW,3,1,1,311,About to Sleep
3259-KNMRR,4,4,4,444,Champions
6120-RJKLU,5,5,5,555,Champions
9572-WUKSB,1,1,1,111,Lost Customers
5893-KCLGT,5,5,3,553,Potential Loyalists
0076-LVEPS,4,3,3,433,Potential Loyalists
3640-JQGJG,3,2,2,322,About to Sleep
4919-MOAVT,1,1,1,111,Lost Customers
1596-OQSPS,3,2,2,322,About to Sleep
9867-XOBQA,5,3,3,533,Potential Loyalists
9546-KDTRB,4,2,2,422,About to Sleep
3090-HAWSU,4,5,5,455,Champions
9820-RMCQV,3,2,2,322,About to Sleep
3174-RKMOW,2,3,4,234,At Risk
1760-CAZHT,4,3,2,432,Potential Loyalists
7839-QRKXN,2,1,1,211,Lost Customers
8441-SHIPE,5,5,3,553,Potential Loyalists
5204-QZXPU,2,2,2,222,Lost Customers
4597-ELFTS,4,4,3,443,Potential Loyalists
1320-GVNHT,4,5,5,455,Champions
1047-RNXZV,5,4,2,542,Potential Loyalists
3541-ZNUHK,3,4,5,345,Loyal Customers
8450-JOVAH,2,1,1,211,Lost Customers
8725-JEDFD,2,3,3,233,At Risk
7562-UXTPG,2,2,2,222,Lost Customers
8071-SBTRN,4,5,5,455,Champions
1113-IUJYX,3,2,3,323,About to Sleep
6668-CNMFP,3,2,3,323,About to Sleep
5626-MGTUK,2,2,3,223,Lost Customers
5681-LLOEI,4,4,4,444,Champions
8212-DJRCH,2,1,2,212,Lost Customers
4323-OHFOW,3,5,5,355,Loyal Customers
4933-BSAIP,5,3,2,532,Potential Loyalists
2030-BTZRO,4,1,1,411,About to Sleep
1116-DXXDF,3,3,4,334,Loyal Customers
9274-CNFMO,1,1,2,112,Lost Customers
7758-XKCBS,2,2,2,222,Lost Customers
8992-JQYUN,1,1,1,111,Lost Customers
6563-VNPMN,3,4,4,344,Loyal Customers
0617-AQNWT,5,5,4,554,Champions
2267-WTPYD,2,4,5,245,At Risk
0270-THENM,5,5,5,555,Champions
2446-PLQVO,1,1,1,111,Lost Customers
4707-MAXGU,5,5,3,553,Potential Loyalists
2710-WYVXG,4,1,1,411,About to Sleep
3005-NFMTA,2,4,5,245,At Risk
6300-BWMJX,2,4,5,245,At Risk
8784-CGILN,1,2,3,123,Lost Customers
5389-FFVKB,2,3,4,234,At Risk
7009-LGECI,3,1,1,311,About to Sleep
8444-WRIDW,3,5,5,355,Loyal Customers
5022-KVDQT,2,3,4,234,At Risk
7976-CICYS,3,1,1,311,About to Sleep
1036-GUDCL,4,4,5,445,Champions
2005-DWQZJ,5,2,1,521,About to Sleep
8148-WOCMK,5,2,1,521,About to Sleep
7815-PDTHL,5,3,2,532,Potential Loyalists
9451-LPGOO,1,2,2,122,Lost Customers
9173-IVZVP,5,4,3,543,Potential Loyalists
9129-UXERG,1,2,3,123,Lost Customers
3635-JBPSG,4,2,2,422,About to Sleep
7964-ZRKKG,3,5,5,355,Loyal Customers
5868-YWPDW,1,1,2,112,Lost Customers
6229-LSCKB,1,1,2,112,Lost Customers
2025-JKFWI,1,2,3,123,Lost Customers
4078-SAYYN,1,2,3,123,Lost Customers
1724-IQWNM,2,1,1,211,Lost Customers
8217-QYOHV,3,1,2,312,About to Sleep
5546-QUERU,4,2,1,421,About to Sleep
9940-HPQPG,2,2,2,222,Lost Customers
6897-UUBNU,3,3,4,334,Loyal Customers
6127-IYJOZ,1,1,1,111,Lost Customers
6618-RYATB,1,1,1,111,Lost Customers
8930-XOTDP,3,2,3,323,About to Sleep
5916-QEWPT,1,1,1,111,Lost Customers
5060-TQUQN,3,3,4,334,Loyal Customers
0531-XBKMM,5,5,4,554,Champions
8465-SBRXP,4,3,4,434,Loyal Customers
2408-PSJVE,4,4,4,444,Champions
9079-YEXQJ,2,4,5,245,At Risk
9700-ZCLOT,3,1,1,311,About to Sleep
8738-JOKAR,4,4,4,444,Champions
4534-WGCIR,5,4,3,543,Potential Loyalists
1930-WNXSB,2,4,5,245,At Risk
2685-SREOM,1,3,4,134,At Risk
3508-CFVZL,4,5,5,455,Champions
0402-CQAJN,2,3,4,234,At Risk
6692-UDPJC,1,2,3,123,Lost Customers
1273-MTETI,1,1,2,112,Lost Customers
0657-DOGUM,4,4,4,444,Champions
5480-HPRRX,1,1,1,111,Lost Customers
8792-AOROI,4,2,2,422,About to Sleep
0295-PPHDO,1,1,1,111,Lost Customers
5146-YYFRZ,5,5,3,553,Potential Loyalists
1195-OIYEJ,1,2,3,123,Lost Customers
5906-CVLHP,4,4,4,444,Champions
3452-SRFEG,2,4,4,244,At Risk
4070-OKWVH,2,4,5,245,At Risk
5297-MDOIR,4,5,5,455,Champions
6369-MCAKO,5,5,5,555,Champions
4926-UMJZD,3,3,3,333,Potential Loyalists
6848-HJTXY,5,5,3,553,Potential Loyalists
6341-AEVKX,3,5,5,355,Loyal Customers
4501-EQDRN,1,1,1,111,Lost Customers
2990-HWIML,1,1,2,112,Lost Customers
0682-USIXD,2,3,3,233,At Risk
6976-BWGLQ,5,5,3,553,Potential Loyalists
7078-NVFAM,3,3,3,333,Potential Loyalists
8065-QBYTO,4,5,5,455,Champions
2133-TSRRM,3,3,4,334,Loyal Customers
7384-GHBPI,1,1,1,111,Lost Customers
7603-USHJS,2,2,2,222,Lost Customers
7234-FECYN,1,2,2,122,Lost Customers
